date,region,transport_type,users
2023-09-04,Lausanne,Tram,1008
2023-09-04,Lausanne,Boat,981
2023-09-05,Zurich,Train,962
2023-09-05,Zurich,Bus,914
2023-09-05,Zurich,Tram,1071
2023-09-05,Zurich,Boat,932
2023-09-05,Geneva,Train,996
2023-09-05,Geneva,Bus,961
2023-09-05,Geneva,Tram,968
2023-09-05,Geneva,Boat,979
2023-09-05,Basel,Train,1028
2023-09-05,Basel,Bus,1028
2023-09-05,Basel,Tram,991
2023-09-05,Basel,Boat,1088
2023-09-05,Bern,Train,1047
2023-09-05,Bern,Bus,973
2023-09-05,Bern,Tram,997
2023-09-05,Bern,Boat,1039
2023-09-05,Lausanne,Train,1023
2023-09-05,Lausanne,Bus,1026
2023-09-05,Lausanne,Tram,1020
2023-09-05,Lausanne,Boat,967
2023-09-06,Zurich,Train,975
2023-09-06,Zurich,Bus,1000
2023-09-06,Zurich,Tram,972
2023-09-06,Zurich,Boat,964
2023-09-06,Geneva,Train,951
2023-09-06,Geneva,Bus,1014
2023-09-06,Geneva,Tram,967
2023-09-06,Geneva,Boat,1012
2023-09-06,Basel,Train,986
2023-09-06,Basel,Bus,999
2023-09-06,Basel,Tram,1028
2023-09-06,Basel,Boat,955
2023-09-06,Bern,Train,1030
2023-09-06,Bern,Bus,1011
2023-09-06,Bern,Tram,999
2023-09-06,Bern,Boat,1004
2023-09-06,Lausanne,Train,1030
2023-09-06,Lausanne,Bus,985
2023-09-06,Lausanne,Tram,1002
2023-09-06,Lausanne,Boat,988
2023-09-07,Zurich,Train,1080
2023-09-07,Zurich,Bus,1036
2023-09-07,Zurich,Tram,992
2023-09-07,Zurich,Boat,968
2023-09-07,Geneva,Train,1006
2023-09-07,Geneva,Bus,1004
2023-09-07,Geneva,Tram,1006
2023-09-07,Geneva,Boat,1018
2023-09-07,Basel,Train,996
2023-09-07,Basel,Bus,1039
2023-09-07,Basel,Tram,1011
2023-09-07,Basel,Boat,971
2023-09-07,Bern,Train,987
2023-09-07,Bern,Bus,987
2023-09-07,Bern,Tram,1046
2023-09-07,Bern,Boat,952
2023-09-07,Lausanne,Train,1010
2023-09-07,Lausanne,Bus,1006
2023-09-07,Lausanne,Tram,1053
2023-09-07,Lausanne,Boat,975
2023-09-08,Zurich,Train,977
2023-09-08,Zurich,Bus,998
2023-09-08,Zurich,Tram,987
2023-09-08,Zurich,Boat,950
2023-09-08,Geneva,Train,1029
2023-09-08,Geneva,Bus,946
2023-09-08,Geneva,Tram,959
2023-09-08,Geneva,Boat,971
2023-09-08,Basel,Train,934
2023-09-08,Basel,Bus,989
2023-09-08,Basel,Tram,976
2023-09-08,Basel,Boat,1004
2023-09-08,Bern,Train,989
2023-09-08,Bern,Bus,1059
2023-09-08,Bern,Tram,989
2023-09-08,Bern,Boat,1025
2023-09-08,Lausanne,Train,1026
2023-09-08,Lausanne,Bus,978
2023-09-08,Lausanne,Tram,972
2023-09-08,Lausanne,Boat,1060
2023-09-09,Zurich,Train,976
2023-09-09,Zurich,Bus,981
2023-09-09,Zurich,Tram,996
2023-09-09,Zurich,Boat,954
2023-09-09,Geneva,Train,997
2023-09-09,Geneva,Bus,941
2023-09-09,Geneva,Tram,1012
2023-09-09,Geneva,Boat,984
2023-09-09,Basel,Train,1014
2023-09-09,Basel,Bus,1025
2023-09-09,Basel,Tram,1000
2023-09-09,Basel,Boat,1022
2023-09-09,Bern,Train,1030
2023-09-09,Bern,Bus,972
2023-09-09,Bern,Tram,990
2023-09-09,Bern,Boat,1019
2023-09-09,Lausanne,Train,1000
2023-09-09,Lausanne,Bus,1002
2023-09-09,Lausanne,Tram,1021
2023-09-09,Lausanne,Boat,1015
2023-09-10,Zurich,Train,981
2023-09-10,Zurich,Bus,1047
2023-09-10,Zurich,Tram,1029
2023-09-10,Zurich,Boat,1015
2023-09-10,Geneva,Train,1006
2023-09-10,Geneva,Bus,957
2023-09-10,Geneva,Tram,1008
2023-09-10,Geneva,Boat,1053
2023-09-10,Basel,Train,960
2023-09-10,Basel,Bus,951
2023-09-10,Basel,Tram,981
2023-09-10,Basel,Boat,1016
2023-09-10,Bern,Train,997
2023-09-10,Bern,Bus,1004
2023-09-10,Bern,Tram,977
2023-09-10,Bern,Boat,1011
2023-09-10,Lausanne,Train,995
2023-09-10,Lausanne,Bus,1033
2023-09-10,Lausanne,Tram,1000
2023-09-10,Lausanne,Boat,963
2023-09-11,Zurich,Train,1066
2023-09-11,Zurich,Bus,991
2023-09-11,Zurich,Tram,1028
2023-09-11,Zurich,Boat,1018
2023-09-11,Geneva,Train,1024
2023-09-11,Geneva,Bus,1030
2023-09-11,Geneva,Tram,955
2023-09-11,Geneva,Boat,1020
2023-09-11,Basel,Train,931
2023-09-11,Basel,Bus,975
2023-09-11,Basel,Tram,1011
2023-09-11,Basel,Boat,986
2023-09-11,Bern,Train,1028
2023-09-11,Bern,Bus,999
2023-09-11,Bern,Tram,979
2023-09-11,Bern,Boat,988
2023-09-11,Lausanne,Train,992
2023-09-11,Lausanne,Bus,1034
2023-09-11,Lausanne,Tram,1009
2023-09-11,Lausanne,Boat,1010
2023-09-12,Zurich,Train,1007
2023-09-12,Zurich,Bus,980
2023-09-12,Zurich,Tram,923
2023-09-12,Zurich,Boat,998
2023-09-12,Geneva,Train,982
2023-09-12,Geneva,Bus,1048
2023-09-12,Geneva,Tram,1001
2023-09-12,Geneva,Boat,1033
2023-09-12,Basel,Train,914
2023-09-12,Basel,Bus,1035
2023-09-12,Basel,Tram,1036
2023-09-12,Basel,Boat,1008
2023-09-12,Bern,Train,960
2023-09-12,Bern,Bus,989
2023-09-12,Bern,Tram,1032
2023-09-12,Bern,Boat,1023
2023-09-12,Lausanne,Train,984
2023-09-12,Lausanne,Bus,951
2023-09-12,Lausanne,Tram,980
2023-09-12,Lausanne,Boat,995
2023-09-13,Zurich,Train,994
2023-09-13,Zurich,Bus,1019
2023-09-13,Zurich,Tram,946
2023-09-13,Zurich,Boat,1037
2023-09-13,Geneva,Train,1028
2023-09-13,Geneva,Bus,1021
2023-09-13,Geneva,Tram,995
2023-09-13,Geneva,Boat,986
2023-09-13,Basel,Train,1018
2023-09-13,Basel,Bus,1000
2023-09-13,Basel,Tram,1037
2023-09-13,Basel,Boat,988
2023-09-13,Bern,Train,1011
2023-09-13,Bern,Bus,1024
2023-09-13,Bern,Tram,999
2023-09-13,Bern,Boat,991
2023-09-13,Lausanne,Train,980
2023-09-13,Lausanne,Bus,959
2023-09-13,Lausanne,Tram,975
2023-09-13,Lausanne,Boat,999
2023-09-14,Zurich,Train,1085
2023-09-14,Zurich,Bus,985
2023-09-14,Zurich,Tram,1028
2023-09-14,Zurich,Boat,1000
2023-09-14,Geneva,Train,985
2023-09-14,Geneva,Bus,1005
2023-09-14,Geneva,Tram,1011
2023-09-14,Geneva,Boat,1019
2023-09-14,Basel,Train,1016
2023-09-14,Basel,Bus,945
2023-09-14,Basel,Tram,1020
2023-09-14,Basel,Boat,967
2023-09-14,Bern,Train,963
2023-09-14,Bern,Bus,1029
2023-09-14,Bern,Tram,1016
2023-09-14,Bern,Boat,965
2023-09-14,Lausanne,Train,1028
2023-09-14,Lausanne,Bus,1016
2023-09-14,Lausanne,Tram,1012
2023-09-14,Lausanne,Boat,1000
2023-09-15,Zurich,Train,1006
2023-09-15,Zurich,Bus,976
2023-09-15,Zurich,Tram,1003
2023-09-15,Zurich,Boat,1024
2023-09-15,Geneva,Train,1033
2023-09-15,Geneva,Bus,1000
2023-09-15,Geneva,Tram,1072
2023-09-15,Geneva,Boat,1043
2023-09-15,Basel,Train,1017
2023-09-15,Basel,Bus,1057
2023-09-15,Basel,Tram,1015
2023-09-15,Basel,Boat,999
2023-09-15,Bern,Train,951
2023-09-15,Bern,Bus,992
2023-09-15,Bern,Tram,994
2023-09-15,Bern,Boat,984
2023-09-15,Lausanne,Train,945
2023-09-15,Lausanne,Bus,1022
2023-09-15,Lausanne,Tram,1019
2023-09-15,Lausanne,Boat,998
2023-09-16,Zurich,Train,1056
2023-09-16,Zurich,Bus,987
2023-09-16,Zurich,Tram,1033
2023-09-16,Zurich,Boat,1002
2023-09-16,Geneva,Train,983
2023-09-16,Geneva,Bus,987
2023-09-16,Geneva,Tram,1010
2023-09-16,Geneva,Boat,992
2023-09-16,Basel,Train,966
2023-09-16,Basel,Bus,1006
2023-09-16,Basel,Tram,992
2023-09-16,Basel,Boat,977
2023-09-16,Bern,Train,962
2023-09-16,Bern,Bus,988
2023-09-16,Bern,Tram,1030
2023-09-16,Bern,Boat,1008
2023-09-16,Lausanne,Train,996
2023-09-16,Lausanne,Bus,1034
2023-09-16,Lausanne,Tram,967
2023-09-16,Lausanne,Boat,1006
2023-09-17,Zurich,Train,1017
2023-09-17,Zurich,Bus,963
2023-09-17,Zurich,Tram,992
2023-09-17,Zurich,Boat,982
2023-09-17,Geneva,Train,992
2023-09-17,Geneva,Bus,1061
2023-09-17,Geneva,Tram,999
2023-09-17,Geneva,Boat,952
2023-09-17,Basel,Train,1087
2023-09-17,Basel,Bus,998
2023-09-17,Basel,Tram,994
2023-09-17,Basel,Boat,984
2023-09-17,Bern,Train,1034
2023-09-17,Bern,Bus,981
2023-09-17,Bern,Tram,1050
2023-09-17,Bern,Boat,1021
2023-09-17,Lausanne,Train,1035
2023-09-17,Lausanne,Bus,1047
2023-09-17,Lausanne,Tram,967
2023-09-17,Lausanne,Boat,969
2023-09-18,Zurich,Train,1002
2023-09-18,Zurich,Bus,1013
2023-09-18,Zurich,Tram,989
2023-09-18,Zurich,Boat,982
2023-09-18,Geneva,Train,1009
2023-09-18,Geneva,Bus,994
2023-09-18,Geneva,Tram,1001
2023-09-18,Geneva,Boat,1025
2023-09-18,Basel,Train,1013
2023-09-18,Basel,Bus,1026
2023-09-18,Basel,Tram,1012
2023-09-18,Basel,Boat,977
2023-09-18,Bern,Train,967
2023-09-18,Bern,Bus,964
2023-09-18,Bern,Tram,1003
2023-09-18,Bern,Boat,1029
2023-09-18,Lausanne,Train,998
2023-09-18,Lausanne,Bus,1024
2023-09-18,Lausanne,Tram,984
2023-09-18,Lausanne,Boat,991
2023-09-19,Zurich,Train,1008
2023-09-19,Zurich,Bus,1026
2023-09-19,Zurich,Tram,1004
2023-09-19,Zurich,Boat,1049
2023-09-19,Geneva,Train,955
2023-09-19,Geneva,Bus,1044
2023-09-19,Geneva,Tram,949
2023-09-19,Geneva,Boat,984
2023-09-19,Basel,Train,1045
2023-09-19,Basel,Bus,1009
2023-09-19,Basel,Tram,976
2023-09-19,Basel,Boat,1010
2023-09-19,Bern,Train,976
2023-09-19,Bern,Bus,953
2023-09-19,Bern,Tram,986
2023-09-19,Bern,Boat,1031
2023-09-19,Lausanne,Train,955
2023-09-19,Lausanne,Bus,993
2023-09-19,Lausanne,Tram,963
2023-09-19,Lausanne,Boat,1039
2023-09-20,Zurich,Train,954
2023-09-20,Zurich,Bus,943
2023-09-20,Zurich,Tram,1115
2023-09-20,Zurich,Boat,1022
2023-09-20,Geneva,Train,1025
2023-09-20,Geneva,Bus,994
2023-09-20,Geneva,Tram,977
2023-09-20,Geneva,Boat,1008
2023-09-20,Basel,Train,995
2023-09-20,Basel,Bus,987
2023-09-20,Basel,Tram,996
2023-09-20,Basel,Boat,1081
2023-09-20,Bern,Train,1059
2023-09-20,Bern,Bus,1008
2023-09-20,Bern,Tram,981
2023-09-20,Bern,Boat,1029
2023-09-20,Lausanne,Train,1049
2023-09-20,Lausanne,Bus,1037
2023-09-20,Lausanne,Tram,999
2023-09-20,Lausanne,Boat,1014
2023-09-21,Zurich,Train,989
2023-09-21,Zurich,Bus,1033
2023-09-21,Zurich,Tram,994
2023-09-21,Zurich,Boat,946
2023-09-21,Geneva,Train,984
2023-09-21,Geneva,Bus,1050
2023-09-21,Geneva,Tram,991
2023-09-21,Geneva,Boat,978
2023-09-21,Basel,Train,991
2023-09-21,Basel,Bus,1007
2023-09-21,Basel,Tram,1083
2023-09-21,Basel,Boat,1054
2023-09-21,Bern,Train,989
2023-09-21,Bern,Bus,987
2023-09-21,Bern,Tram,986
2023-09-21,Bern,Boat,1020
2023-09-21,Lausanne,Train,996
2023-09-21,Lausanne,Bus,998
2023-09-21,Lausanne,Tram,946
2023-09-21,Lausanne,Boat,1016
2023-09-22,Zurich,Train,953
2023-09-22,Zurich,Bus,943
2023-09-22,Zurich,Tram,994
2023-09-22,Zurich,Boat,973
2023-09-22,Geneva,Train,1037
2023-09-22,Geneva,Bus,1008
2023-09-22,Geneva,Tram,995
2023-09-22,Geneva,Boat,957
2023-09-22,Basel,Train,984
2023-09-22,Basel,Bus,958
2023-09-22,Basel,Tram,1002
2023-09-22,Basel,Boat,984
2023-09-22,Bern,Train,1011
2023-09-22,Bern,Bus,1040
2023-09-22,Bern,Tram,1015
2023-09-22,Bern,Boat,972
2023-09-22,Lausanne,Train,966
2023-09-22,Lausanne,Bus,1028
2023-09-22,Lausanne,Tram,970
2023-09-22,Lausanne,Boat,1015
2023-09-23,Zurich,Train,955
2023-09-23,Zurich,Bus,997
2023-09-23,Zurich,Tram,979
2023-09-23,Zurich,Boat,981
2023-09-23,Geneva,Train,1004
2023-09-23,Geneva,Bus,960
2023-09-23,Geneva,Tram,951
2023-09-23,Geneva,Boat,1001
2023-09-23,Basel,Train,963
2023-09-23,Basel,Bus,1000
2023-09-23,Basel,Tram,950
2023-09-23,Basel,Boat,978
2023-09-23,Bern,Train,939
2023-09-23,Bern,Bus,991
2023-09-23,Bern,Tram,1014
2023-09-23,Bern,Boat,1030
2023-09-23,Lausanne,Train,952
2023-09-23,Lausanne,Bus,1041
2023-09-23,Lausanne,Tram,1026
2023-09-23,Lausanne,Boat,999
2023-09-24,Zurich,Train,952
2023-09-24,Zurich,Bus,971
2023-09-24,Zurich,Tram,984
2023-09-24,Zurich,Boat,991
2023-09-24,Geneva,Train,985
2023-09-24,Geneva,Bus,1007
2023-09-24,Geneva,Tram,978
2023-09-24,Geneva,Boat,1000
2023-09-24,Basel,Train,938
2023-09-24,Basel,Bus,989
2023-09-24,Basel,Tram,962
2023-09-24,Basel,Boat,972
2023-09-24,Bern,Train,1047
2023-09-24,Bern,Bus,993
2023-09-24,Bern,Tram,973
2023-09-24,Bern,Boat,982
2023-09-24,Lausanne,Train,992
2023-09-24,Lausanne,Bus,989
2023-09-24,Lausanne,Tram,1050
2023-09-24,Lausanne,Boat,965
2023-09-25,Zurich,Train,1047
2023-09-25,Zurich,Bus,990
2023-09-25,Zurich,Tram,1002
2023-09-25,Zurich,Boat,946
2023-09-25,Geneva,Train,1006
2023-09-25,Geneva,Bus,1044
2023-09-25,Geneva,Tram,979
2023-09-25,Geneva,Boat,1001
2023-09-25,Basel,Train,987
2023-09-25,Basel,Bus,958
2023-09-25,Basel,Tram,1018
2023-09-25,Basel,Boat,983
2023-09-25,Bern,Train,1037
2023-09-25,Bern,Bus,1024
2023-09-25,Bern,Tram,987
2023-09-25,Bern,Boat,999
2023-09-25,Lausanne,Train,1022
2023-09-25,Lausanne,Bus,1019
2023-09-25,Lausanne,Tram,1030
2023-09-25,Lausanne,Boat,1024
2023-09-26,Zurich,Train,969
2023-09-26,Zurich,Bus,1003
2023-09-26,Zurich,Tram,1029
2023-09-26,Zurich,Boat,990
2023-09-26,Geneva,Train,923
2023-09-26,Geneva,Bus,999
2023-09-26,Geneva,Tram,966
2023-09-26,Geneva,Boat,992
2023-09-26,Basel,Train,1040
2023-09-26,Basel,Bus,943
2023-09-26,Basel,Tram,1000
2023-09-26,Basel,Boat,1018
2023-09-26,Bern,Train,966
2023-09-26,Bern,Bus,1007
2023-09-26,Bern,Tram,1001
2023-09-26,Bern,Boat,1018
2023-09-26,Lausanne,Train,929
2023-09-26,Lausanne,Bus,1030
2023-09-26,Lausanne,Tram,1016
2023-09-26,Lausanne,Boat,983
2023-09-27,Zurich,Train,986
2023-09-27,Zurich,Bus,988
2023-09-27,Zurich,Tram,1024
2023-09-27,Zurich,Boat,967
2023-09-27,Geneva,Train,998
2023-09-27,Geneva,Bus,995
2023-09-27,Geneva,Tram,1022
2023-09-27,Geneva,Boat,1006
2023-09-27,Basel,Train,1000
2023-09-27,Basel,Bus,973
2023-09-27,Basel,Tram,1009
2023-09-27,Basel,Boat,1019
2023-09-27,Bern,Train,1010
2023-09-27,Bern,Bus,997
2023-09-27,Bern,Tram,1003
2023-09-27,Bern,Boat,995
2023-09-27,Lausanne,Train,981
2023-09-27,Lausanne,Bus,972
2023-09-27,Lausanne,Tram,954
2023-09-27,Lausanne,Boat,1012
2023-09-28,Zurich,Train,968
2023-09-28,Zurich,Bus,1027
2023-09-28,Zurich,Tram,979
2023-09-28,Zurich,Boat,1034
2023-09-28,Geneva,Train,1037
2023-09-28,Geneva,Bus,1035
2023-09-28,Geneva,Tram,1008
2023-09-28,Geneva,Boat,1018
2023-09-28,Basel,Train,980
2023-09-28,Basel,Bus,977
2023-09-28,Basel,Tram,963
2023-09-28,Basel,Boat,1009
2023-09-28,Bern,Train,1023
2023-09-28,Bern,Bus,1018
2023-09-28,Bern,Tram,931
2023-09-28,Bern,Boat,1052
2023-09-28,Lausanne,Train,1014
2023-09-28,Lausanne,Bus,1022
2023-09-28,Lausanne,Tram,1060
2023-09-28,Lausanne,Boat,1033
2023-09-29,Zurich,Train,1015
2023-09-29,Zurich,Bus,990
2023-09-29,Zurich,Tram,991
2023-09-29,Zurich,Boat,946
2023-09-29,Geneva,Train,1002
2023-09-29,Geneva,Bus,966
2023-09-29,Geneva,Tram,974
2023-09-29,Geneva,Boat,979
2023-09-29,Basel,Train,1000
2023-09-29,Basel,Bus,980
2023-09-29,Basel,Tram,996
2023-09-29,Basel,Boat,1048
2023-09-29,Bern,Train,917
2023-09-29,Bern,Bus,1001
2023-09-29,Bern,Tram,1017
2023-09-29,Bern,Boat,1018
2023-09-29,Lausanne,Train,1003
2023-09-29,Lausanne,Bus,959
2023-09-29,Lausanne,Tram,960
2023-09-29,Lausanne,Boat,991
2023-09-30,Zurich,Train,1015
2023-09-30,Zurich,Bus,1006
2023-09-30,Zurich,Tram,1012
2023-09-30,Zurich,Boat,1040
2023-09-30,Geneva,Train,1068
2023-09-30,Geneva,Bus,973
2023-09-30,Geneva,Tram,937
2023-09-30,Geneva,Boat,987
2023-09-30,Basel,Train,965
2023-09-30,Basel,Bus,1028
2023-09-30,Basel,Tram,1017
2023-09-30,Basel,Boat,982
2023-09-30,Bern,Train,971
2023-09-30,Bern,Bus,980
2023-09-30,Bern,Tram,948
2023-09-30,Bern,Boat,1005
2023-09-30,Lausanne,Train,950
2023-09-30,Lausanne,Bus,952
2023-09-30,Lausanne,Tram,1039
2023-09-30,Lausanne,Boat,984
2023-10-01,Zurich,Train,983
2023-10-01,Zurich,Bus,991
2023-10-01,Zurich,Tram,1003
2023-10-01,Zurich,Boat,1050
2023-10-01,Geneva,Train,1031
2023-10-01,Geneva,Bus,930
2023-10-01,Geneva,Tram,973
2023-10-01,Geneva,Boat,985
2023-10-01,Basel,Train,998
2023-10-01,Basel,Bus,965
2023-10-01,Basel,Tram,1015
2023-10-01,Basel,Boat,1044
2023-10-01,Bern,Train,945
2023-10-01,Bern,Bus,998
2023-10-01,Bern,Tram,1054
2023-10-01,Bern,Boat,999
2023-10-01,Lausanne,Train,1006
2023-10-01,Lausanne,Bus,949
2023-10-01,Lausanne,Tram,975
2023-10-01,Lausanne,Boat,1045
2023-10-02,Zurich,Train,983
2023-10-02,Zurich,Bus,989
2023-10-02,Zurich,Tram,1002
2023-10-02,Zurich,Boat,993
2023-10-02,Geneva,Train,1001
2023-10-02,Geneva,Bus,998
2023-10-02,Geneva,Tram,994
2023-10-02,Geneva,Boat,1050
2023-10-02,Basel,Train,969
2023-10-02,Basel,Bus,992
2023-10-02,Basel,Tram,995
2023-10-02,Basel,Boat,1023
2023-10-02,Bern,Train,983
2023-10-02,Bern,Bus,1000
2023-10-02,Bern,Tram,1005
2023-10-02,Bern,Boat,1021
2023-10-02,Lausanne,Train,1016
2023-10-02,Lausanne,Bus,1034
2023-10-02,Lausanne,Tram,926
2023-10-02,Lausanne,Boat,933
2023-10-03,Zurich,Train,980
2023-10-03,Zurich,Bus,1029
2023-10-03,Zurich,Tram,1063
2023-10-03,Zurich,Boat,980
2023-10-03,Geneva,Train,949
2023-10-03,Geneva,Bus,1061
2023-10-03,Geneva,Tram,1030
2023-10-03,Geneva,Boat,962
2023-10-03,Basel,Train,1028
2023-10-03,Basel,Bus,1041
2023-10-03,Basel,Tram,1022
2023-10-03,Basel,Boat,984
2023-10-03,Bern,Train,960
2023-10-03,Bern,Bus,983
2023-10-03,Bern,Tram,987
2023-10-03,Bern,Boat,1046
2023-10-03,Lausanne,Train,1012
2023-10-03,Lausanne,Bus,1034
2023-10-03,Lausanne,Tram,1088
2023-10-03,Lausanne,Boat,967
2023-10-04,Zurich,Train,1011
2023-10-04,Zurich,Bus,930
2023-10-04,Zurich,Tram,1033
2023-10-04,Zurich,Boat,967
2023-10-04,Geneva,Train,967
2023-10-04,Geneva,Bus,1016
2023-10-04,Geneva,Tram,1048
2023-10-04,Geneva,Boat,1042
2023-10-04,Basel,Train,981
2023-10-04,Basel,Bus,1035
2023-10-04,Basel,Tram,1049
2023-10-04,Basel,Boat,1040
2023-10-04,Bern,Train,966
2023-10-04,Bern,Bus,927
2023-10-04,Bern,Tram,1038
2023-10-04,Bern,Boat,1001
2023-10-04,Lausanne,Train,1004
2023-10-04,Lausanne,Bus,1043
2023-10-04,Lausanne,Tram,1059
2023-10-04,Lausanne,Boat,1054
2023-10-05,Zurich,Train,1033
2023-10-05,Zurich,Bus,966
2023-10-05,Zurich,Tram,948
2023-10-05,Zurich,Boat,976
2023-10-05,Geneva,Train,1009
2023-10-05,Geneva,Bus,1005
2023-10-05,Geneva,Tram,1040
2023-10-05,Geneva,Boat,990
2023-10-05,Basel,Train,983
2023-10-05,Basel,Bus,1015
2023-10-05,Basel,Tram,1032
2023-10-05,Basel,Boat,1009
2023-10-05,Bern,Train,1020
2023-10-05,Bern,Bus,1013
2023-10-05,Bern,Tram,1055
2023-10-05,Bern,Boat,1025
2023-10-05,Lausanne,Train,1023
2023-10-05,Lausanne,Bus,1019
2023-10-05,Lausanne,Tram,1031
2023-10-05,Lausanne,Boat,1005
2023-10-06,Zurich,Train,990
2023-10-06,Zurich,Bus,1059
2023-10-06,Zurich,Tram,1088
2023-10-06,Zurich,Boat,945
2023-10-06,Geneva,Train,1021
2023-10-06,Geneva,Bus,1018
2023-10-06,Geneva,Tram,1009
2023-10-06,Geneva,Boat,954
2023-10-06,Basel,Train,985
2023-10-06,Basel,Bus,1007
2023-10-06,Basel,Tram,998
2023-10-06,Basel,Boat,970
2023-10-06,Bern,Train,1023
2023-10-06,Bern,Bus,1020
2023-10-06,Bern,Tram,973
2023-10-06,Bern,Boat,1048
2023-10-06,Lausanne,Train,1020
2023-10-06,Lausanne,Bus,990
2023-10-06,Lausanne,Tram,1082
2023-10-06,Lausanne,Boat,957
2023-10-07,Zurich,Train,999
2023-10-07,Zurich,Bus,977
2023-10-07,Zurich,Tram,918
2023-10-07,Zurich,Boat,1018
2023-10-07,Geneva,Train,951
2023-10-07,Geneva,Bus,1015
2023-10-07,Geneva,Tram,1004
2023-10-07,Geneva,Boat,945
2023-10-07,Basel,Train,981
2023-10-07,Basel,Bus,976
2023-10-07,Basel,Tram,1064
2023-10-07,Basel,Boat,999
2023-10-07,Bern,Train,979
2023-10-07,Bern,Bus,1005
2023-10-07,Bern,Tram,1023
2023-10-07,Bern,Boat,956
2023-10-07,Lausanne,Train,1045
2023-10-07,Lausanne,Bus,990
2023-10-07,Lausanne,Tram,1024
2023-10-07,Lausanne,Boat,1006
2023-10-08,Zurich,Train,1027
2023-10-08,Zurich,Bus,934
2023-10-08,Zurich,Tram,1028
2023-10-08,Zurich,Boat,1049
2023-10-08,Geneva,Train,1038
2023-10-08,Geneva,Bus,997
2023-10-08,Geneva,Tram,1012
2023-10-08,Geneva,Boat,964
2023-10-08,Basel,Train,987
2023-10-08,Basel,Bus,986
2023-10-08,Basel,Tram,958
2023-10-08,Basel,Boat,1037
2023-10-08,Bern,Train,994
2023-10-08,Bern,Bus,1069
2023-10-08,Bern,Tram,975
2023-10-08,Bern,Boat,972
2023-10-08,Lausanne,Train,999
2023-10-08,Lausanne,Bus,990
2023-10-08,Lausanne,Tram,1004
2023-10-08,Lausanne,Boat,1000
2023-10-09,Zurich,Train,954
2023-10-09,Zurich,Bus,1024
2023-10-09,Zurich,Tram,1001
2023-10-09,Zurich,Boat,1059
2023-10-09,Geneva,Train,1003
2023-10-09,Geneva,Bus,987
2023-10-09,Geneva,Tram,970
2023-10-09,Geneva,Boat,981
2023-10-09,Basel,Train,987
2023-10-09,Basel,Bus,1038
2023-10-09,Basel,Tram,1016
2023-10-09,Basel,Boat,1012
2023-10-09,Bern,Train,972
2023-10-09,Bern,Bus,1022
2023-10-09,Bern,Tram,1032
2023-10-09,Bern,Boat,1028
2023-10-09,Lausanne,Train,991
2023-10-09,Lausanne,Bus,1040
2023-10-09,Lausanne,Tram,1012
2023-10-09,Lausanne,Boat,1008
2023-10-10,Zurich,Train,998
2023-10-10,Zurich,Bus,996
2023-10-10,Zurich,Tram,1044
2023-10-10,Zurich,Boat,1026
2023-10-10,Geneva,Train,1009
2023-10-10,Geneva,Bus,980
2023-10-10,Geneva,Tram,985
2023-10-10,Geneva,Boat,1062
2023-10-10,Basel,Train,996
2023-10-10,Basel,Bus,1027
2023-10-10,Basel,Tram,986
2023-10-10,Basel,Boat,998
2023-10-10,Bern,Train,972
2023-10-10,Bern,Bus,1051
2023-10-10,Bern,Tram,995
2023-10-10,Bern,Boat,1017
2023-10-10,Lausanne,Train,993
2023-10-10,Lausanne,Bus,1026
2023-10-10,Lausanne,Tram,1006
2023-10-10,Lausanne,Boat,980
2023-10-11,Zurich,Train,1028
2023-10-11,Zurich,Bus,934
2023-10-11,Zurich,Tram,1026
2023-10-11,Zurich,Boat,1025
2023-10-11,Geneva,Train,957
2023-10-11,Geneva,Bus,1022
2023-10-11,Geneva,Tram,987
2023-10-11,Geneva,Boat,994
2023-10-11,Basel,Train,1008
2023-10-11,Basel,Bus,1041
2023-10-11,Basel,Tram,991
2023-10-11,Basel,Boat,1028
2023-10-11,Bern,Train,983
2023-10-11,Bern,Bus,968
2023-10-11,Bern,Tram,973
2023-10-11,Bern,Boat,1071
2023-10-11,Lausanne,Train,987
2023-10-11,Lausanne,Bus,970
2023-10-11,Lausanne,Tram,924
2023-10-11,Lausanne,Boat,1030
2023-10-12,Zurich,Train,952
2023-10-12,Zurich,Bus,1020
2023-10-12,Zurich,Tram,1017
2023-10-12,Zurich,Boat,1028
2023-10-12,Geneva,Train,1057
2023-10-12,Geneva,Bus,992
2023-10-12,Geneva,Tram,1030
2023-10-12,Geneva,Boat,980
2023-10-12,Basel,Train,1009
2023-10-12,Basel,Bus,999
2023-10-12,Basel,Tram,1002
2023-10-12,Basel,Boat,1062
2023-10-12,Bern,Train,950
2023-10-12,Bern,Bus,1007
2023-10-12,Bern,Tram,1011
2023-10-12,Bern,Boat,986
2023-10-12,Lausanne,Train,1068
2023-10-12,Lausanne,Bus,1001
2023-10-12,Lausanne,Tram,1004
2023-10-12,Lausanne,Boat,1001
2023-10-13,Zurich,Train,1083
2023-10-13,Zurich,Bus,1010
2023-10-13,Zurich,Tram,975
2023-10-13,Zurich,Boat,972
2023-10-13,Geneva,Train,1008
2023-10-13,Geneva,Bus,1013
2023-10-13,Geneva,Tram,983
2023-10-13,Geneva,Boat,1014
2023-10-13,Basel,Train,981
2023-10-13,Basel,Bus,995
2023-10-13,Basel,Tram,1045
2023-10-13,Basel,Boat,1018
